,Sample Name,category,label,SetErrorMode,OleInitialize,LdrGetDllHandle,LdrLoadDll,LdrGetProcedureAddress,NtOpenSection,NtMapViewOfSection,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtClose,NtOpenKey,NtQueryValueKey,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,RegOpenKeyExA,CreateActCtxW,GetSystemDirectoryW,GetVolumeNameForVolumeMountPointW,NtDuplicateObject,LoadStringW,NtCreateMutant,GetNativeSystemInfo,RegEnumKeyW,NtQuerySystemInformation,RegQueryValueExA,NtQueryDirectoryFile,GlobalMemoryStatusEx,CoCreateInstance,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,GetFileSizeEx,NtReadFile,GetFileInformationByHandleEx,GetSystemTimeAsFileTime,GetVolumePathNamesForVolumeNameW,LdrUnloadDll,CoInitializeEx,NtOpenProcess,CoUninitialize,NtFreeVirtualMemory,NtOpenFile,NtQueryInformationFile,GetFileAttributesW,FindFirstFileExW,NtQueryAttributesFile,NtUnmapViewOfSection,SetFilePointerEx,SetFilePointer,GetTempPathW,GetFileSize,NtWriteFile,FindResourceExW,LoadResource,SHGetFolderPathW,NtProtectVirtualMemory,GetFileType,ReadProcessMemory,GetForegroundWindow,GetSystemMetrics,SetFileTime,NtSetInformationFile,SearchPathW,NtOpenMutant,RegEnumKeyExW,DrawTextExW,GetAsyncKeyState,GetDiskFreeSpaceExW,GetKeyState,FindWindowW,FindWindowExA,CreateThread,MoveFileWithProgressW,SetFileAttributesW,RemoveDirectoryW,NtTerminateProcess,CreateToolhelp32Snapshot,Process32FirstW,Process32NextW,FindWindowExW,SetEndOfFile,GetCursorPos,SetUnhandledExceptionFilter,OutputDebugStringA,GetSystemInfo,FindResourceW,SizeofResource,NtDelayExecution,GetKeyboardState,WSAStartup,socket,setsockopt,NtDeviceIoControlFile,closesocket,GetBestInterfaceEx,GetAdaptersAddresses,NtQueryKey,RegCreateKeyExW,GetAddrInfoW,GetUserNameExW,RegSetValueExW,RegDeleteValueW,InternetQueryOptionA,URLDownloadToFileW,IsDebuggerPresent,CreateProcessInternalW,GetTimeZoneInformation,LookupAccountSidW,SendNotifyMessageW,UuidCreate,GetFileVersionInfoSizeW,GetFileVersionInfoW,NtEnumerateValueKey,EnumWindows,OpenSCManagerW,GetComputerNameW,GetUserNameW,NetShareEnum,GetFileInformationByHandle,DeviceIoControl,ShellExecuteExW,RegQueryInfoKeyW,RegEnumValueW,RegDeleteKeyW,NtReadVirtualMemory,NtOpenKeyEx,NtSetValueKey,NtCreateKey,GetVolumePathNameW,GetFileAttributesExW,GetUserNameExA,RegCreateKeyExA,CryptAcquireContextW,NtEnumerateKey,NtDeleteKey,OpenServiceW,NtOpenDirectoryObject,CreateJobObjectW,SetInformationJobObject,RegEnumKeyExA,__exception__,GetShortPathNameW,LoadStringA,FindResourceA,DrawTextExA,RegQueryInfoKeyA,RegSetValueExA,SHGetSpecialFolderLocation,NtCreateThreadEx,NtResumeThread,gethostbyname,GetSystemDirectoryA,FindResourceExA,GetDiskFreeSpaceW,CertOpenStore,CryptDecodeObjectEx,CertControlStore,CryptHashData,NtOpenThread,MessageBoxTimeoutW,LookupPrivilegeValueW,CryptAcquireContextA,SetFileInformationByHandle,RemoveDirectoryA,SetWindowsHookExW,CopyFileW,GetFileVersionInfoSizeExW,GetFileVersionInfoExW,CoInitializeSecurity,WSASocketW,WSAConnect,UnhookWindowsHookEx,CertOpenSystemStoreW,getaddrinfo,InternetCrackUrlW,CoCreateInstanceEx,CoGetClassObject,IWbemServices_ExecQuery,SetStdHandle,GlobalMemoryStatus,NetGetJoinInformation,CryptCreateHash,GetComputerNameA,InternetOpenA,InternetOpenUrlA,InternetCloseHandle,ReadCabinetState,InternetOpenW,InternetConnectW,HttpOpenRequestW,HttpSendRequestW,NtDeleteValueKey,HttpQueryInfoA,RegEnumValueA,CryptProtectMemory,CreateServiceW,WriteConsoleA,CopyFileA,WriteProcessMemory,SendNotifyMessageA,RegDeleteKeyA,WriteConsoleW,JsGlobalObjectDefaultEvalHelper,ObtainUserAgentString,StartServiceW,NtQueueApcThread,RtlAddVectoredContinueHandler,CryptExportKey,CryptGenKey,CryptEncrypt,NetUserGetInfo,GetUserNameA,InternetOpenUrlW,system,GetAdaptersInfo,Module32FirstW,NtGetContextThread,Module32NextW,RtlAddVectoredExceptionHandler,NtSuspendThread,OpenSCManagerA,OpenServiceA,NtQueryMultipleValueKey,MessageBoxTimeoutA,ControlService,NtTerminateThread,EncryptMessage,DecryptMessage,DeleteService,FindWindowA,RtlRemoveVectoredExceptionHandler,ioctlsocket,connect,select,SetWindowsHookExA,CreateServiceA,bind,listen,getsockname,accept,InternetCrackUrlA,InternetConnectA,HttpOpenRequestA,HttpSendRequestA,sendto,shutdown,RtlDecompressBuffer,NtSetContextThread,Thread32First,Thread32Next,CreateRemoteThread,InternetReadFile,CreateRemoteThreadEx,timeGetTime,DnsQuery_A,InternetGetConnectedState,RegisterHotKey,CryptDecrypt,CopyFileExW,NtDeleteFile,send,DeleteUrlCacheEntryA,EnumServicesStatusW,recv,NtWriteVirtualMemory,InternetSetOptionA,NtLoadDriver,__anomaly__,EnumServicesStatusA,RegDeleteValueA,CertCreateCertificateContext,InternetSetStatusCallback,IWbemServices_ExecMethod,AssignProcessToJobObject,StartServiceA,CryptProtectData,CryptUnprotectData,CryptUnprotectMemory,SHA256
10,Exorcist_eeb8a83d7532797d39d060ffb2a65562e8d803c4dbd8379289f99367cac2f850.exe,Ransomware,1,21,0,51,37,121,6,17,37,26,485,748,304,2578,7,26,14,4,2,5,4,18,23,3,2,107,15,1,42,3,10,34,6,5,1,3,1,40,15,19,5,94,5,1,51,8,24,33,4,8,0,1,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,36,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,696,0,0,2,0,0,0,0,1,14,0,0,0,1,0,0,4,0,0,5,0,0,0,3,0,0,0,0,0,659,2,5,0,0,0,0,0,48,0,0,66,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eeb8a83d7532797d39d060ffb2a65562e8d803c4dbd8379289f99367cac2f850
11,Babuk_6103e26f6f9d5fd895d9c06e1f5e141ce74d8ebda999cda6a58a4393de5ed094.exe,Ransomware,1,3,0,8,10,59,1,4,566,2232,547,522,81,43,9,137,3,1,0,1,4,8,1,19,1,105,16,0,64,0,4,223,0,0,82,84,1,30,18,3,2,107,2,171,55,5,4,38,0,2,246,0,0,0,172,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,8,95,95,0,7,1,1,35,0,0,0,2,0,1,0,0,0,0,0,0,0,70,0,0,0,11,126,0,0,40,40,0,0,0,2,0,0,0,8,0,0,0,0,8,0,0,0,0,3,1,8,40,8,0,8,0,0,0,0,0,0,1,0,0,0,65,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6103e26f6f9d5fd895d9c06e1f5e141ce74d8ebda999cda6a58a4393de5ed094
12,EKANS_057026ba4e1aa40f708688ad2fbb32ddb069cf3a1e277e92c5b14a275b7a5ae4.exe,Ransomware,1,2,0,0,11,38,0,8,0,0,0,46,23,11,0,8,8,0,0,0,0,4,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,057026ba4e1aa40f708688ad2fbb32ddb069cf3a1e277e92c5b14a275b7a5ae4
13,GandCrab_03a178251c26c86b518a785027f99295fb4f8c797a5aee9f1b2e6f75433890db.exe,Ransomware,1,0,0,13,61,111,0,2,137,688,117,246,59,59,1,3,2,5,0,0,0,18,0,1,1,0,4581,5,0,5,5,99,0,0,0,8,0,7,0,5,3,0,3,47,61,2,0,0,0,1,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,2,2,68,0,0,0,5,0,0,0,0,6,0,11,30,5,46,30,6,5,4,33,1,0,8,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03a178251c26c86b518a785027f99295fb4f8c797a5aee9f1b2e6f75433890db
14,Babuk_ab4eae618bb05b4fb4a8d3790a0d18a3e1566ab477519991cb161398803a8847.exe,Ransomware,1,6,0,16,38,151,1,4,575,2253,584,4729,92,66,9,3906,3,1,0,1,4,10,2,19,1,105,16,0,855,0,6,6406,0,0,3644,3657,1,35,18,17,3,108,3,7279,65,5,7,430,0,6,10967,0,0,0,7493,0,0,0,0,2,0,0,8,0,6,0,1,0,0,0,0,0,0,0,8,3657,3657,0,15,1,1,34,0,0,0,4,0,1,0,0,0,0,0,0,0,75,0,0,0,22,127,0,0,40,40,0,0,0,4,0,2,0,8,0,0,0,0,10,1,0,1,0,3,2,8,40,8,0,16,0,0,0,0,0,0,1,0,0,2,65,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ab4eae618bb05b4fb4a8d3790a0d18a3e1566ab477519991cb161398803a8847
15,Babuk_f1719415abe4dcba0daef0a1e5c8994d1d3c0c659d3e0a11b34f307370dd8683.exe,Ransomware,1,3,0,8,10,54,1,4,566,2215,530,549,79,42,9,176,3,1,0,1,4,8,1,17,1,105,14,0,58,0,4,251,0,0,126,128,1,27,18,3,2,103,2,216,55,5,4,34,0,2,375,0,0,0,257,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,8,136,136,0,7,1,1,36,0,0,0,2,0,1,0,0,0,0,0,0,0,62,0,0,0,11,109,0,0,35,35,0,0,0,2,0,0,0,7,0,0,0,0,7,0,0,0,0,3,1,7,35,7,0,8,0,0,0,0,0,0,1,0,0,0,65,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f1719415abe4dcba0daef0a1e5c8994d1d3c0c659d3e0a11b34f307370dd8683
16,Babuk_bb31f235e86b0fda185e6580ef5327f80d6a6c754f78499e8647de5e229769cc.exe,Ransomware,1,3,0,8,10,54,1,4,566,2215,535,563,79,42,9,183,3,1,0,1,4,8,1,17,1,105,14,0,65,0,4,288,0,0,131,133,1,27,18,3,2,108,2,261,55,5,4,36,0,2,390,0,0,0,268,0,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,8,141,141,0,7,1,1,35,0,0,0,2,0,1,0,0,0,0,0,0,0,62,0,0,0,11,114,0,0,35,35,0,0,0,2,0,0,0,7,0,0,0,0,7,0,0,0,0,3,1,7,35,7,0,8,0,0,0,0,0,0,1,0,0,0,65,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bb31f235e86b0fda185e6580ef5327f80d6a6c754f78499e8647de5e229769cc
17,GandCrab_4bfe4c1587bf66b0c649aa94c5639405b17a1795c19c1505ff55d87fe9cc882b.exe,Ransomware,1,0,0,13,62,114,0,2,148,843,125,250,62,61,1,3,2,5,0,0,0,18,0,1,1,0,4581,5,0,5,5,96,0,0,0,9,0,7,0,5,3,0,3,47,61,2,0,0,0,1,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,2,2,67,0,0,0,5,0,0,0,0,6,0,9,30,3,42,29,7,6,4,35,1,0,8,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4bfe4c1587bf66b0c649aa94c5639405b17a1795c19c1505ff55d87fe9cc882b
18,Katyusha_katyusha,Ransomware,1,93,2,1067,1645,15013,6,78,1903,2542,1763,15313,884,391,79,307,74,300,0,96,3,58,396,6,31,40,424,321,164,1,55,823,2,15,0,3526,0,353,8,304,46,2,47,618,67,7,69,276,28,28,1,22,0,0,736,28,41,69,174,190,0,2,15,25,182,0,1,102,1,0,1,0,0,0,3791,0,25,0,237,0,0,0,954,0,0,86,91,79,13,15,1719,0,115,3807,50,505,3611,52,156,19,111,0,2,16,32,0,0,0,87,4,54,0,14,57,57,0,28,26,16,0,0,3,0,46,16,52,0,0,13,0,0,0,22,0,0,0,0,0,26,40,0,0,0,1,0,0,2,0,0,0,0,1,1,5,0,0,0,0,0,0,0,20,0,18,0,0,0,0,52,0,0,18,26,0,0,0,52,0,14,14,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3786,3807,3650,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d00ee0e6eab686424f8d383e151d22005f19adbda5b380a75669629e32fe12a6
19,Maoloa_d7f19de8eb2461c635c0170448a58a1ec6e6de014b4410883f87d0b5d7868e65.exe,Ransomware,1,0,0,4,9,17,0,2397,7,19,12,6298,8,7,0,2901,2366,0,0,0,1,1,0,473,0,0,0,0,988,0,0,2402,0,0,2839,468,0,5,3,1,0,0,0,2493,36,3,2,478,0,2440,0,40,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2431,76,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7430,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d7f19de8eb2461c635c0170448a58a1ec6e6de014b4410883f87d0b5d7868e65
20,HANTA_3fe7335d5876e6f54eca61bb2140274f1d2f87d42f1a6168c3a1d87e17f2bd16.exe,Ransomware,1,2,0,4,4,12,0,2,20,15,0,31,3,3,0,3,2,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,5,0,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3fe7335d5876e6f54eca61bb2140274f1d2f87d42f1a6168c3a1d87e17f2bd16
21,Encrpt3d_a2d60af7bebac9b299db109f8162ed6335fb5dda08f57f00e9dc809d4f138428.exe,Ransomware,1,0,0,2,0,0,0,0,0,0,2,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a2d60af7bebac9b299db109f8162ed6335fb5dda08f57f00e9dc809d4f138428
22,BB_dee28396d1ec3e91bad9b0cb0b945a5512a70882bffbb1f47e153b27b41977df.exe,Ransomware,1,2,0,17,4,25,0,2,19,13,15,16,3,3,0,3,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,5,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dee28396d1ec3e91bad9b0cb0b945a5512a70882bffbb1f47e153b27b41977df
23,HANTA_4d86207c8b1552b199903ffa2db244417369b657130db6be924b2ea2a42b28fb.exe,Ransomware,1,2,0,4,4,12,0,2,20,15,16,15,3,3,0,3,2,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,5,0,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4d86207c8b1552b199903ffa2db244417369b657130db6be924b2ea2a42b28fb
24,HiddenTear_75574b8553f0c59e2d26cafd3cf92fe38eb815d6f11a3473cdb39741bbda72fd.exe,Ransomware,1,2,0,17,4,25,0,2,19,13,15,16,3,3,0,3,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,5,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75574b8553f0c59e2d26cafd3cf92fe38eb815d6f11a3473cdb39741bbda72fd
25,Jigsaw_jigsaw,Ransomware,1,855,1,200,70,564,2,524,195,317,76,1784,18,45,10,965,524,4,5,11,3,9,5,6,1,0,4,0,313,13,0,849,3,90,0,200,0,39,8,7,4,4,0,320,143,748,25,0,6,519,0,0,0,759,121,1,0,11,122,352,0,0,6,0,0,276,2,38,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,3,0,162,0,0,1,0,0,0,0,0,0,0,0,45,2,0,0,1,0,0,0,2,1,2,0,0,1,0,0,318,0,0,0,0,0,0,1,1,12,10,0,0,38,1,3,0,116,0,0,89,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,267,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3ae96f73d805e1d3995253db4d910300d8442ea603737a1428b613061e7f61e7
26,HiddenTear_188a788960d15df85065cbc52f537434f3abd41aabd3299531fb58dfa98bbb1a.exe,Ransomware,1,2,0,17,4,25,0,2,19,13,15,16,3,3,0,3,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,5,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188a788960d15df85065cbc52f537434f3abd41aabd3299531fb58dfa98bbb1a
